Paralog1	Paralog2
HTR3C	GABRA4
HTR3C	GABRB1
HTR3C	GLRA4
HTR3C	CHRNA5
HTR3C	CHRNA3
HTR3C	CHRNB4
HTR3C	GABRE
HTR3C	GABRA3
HTR3C	GABRQ
HTR3C	CHRNA10
HTR3C	GABRD
HTR3C	GABRR1
HTR3C	GABRR2
HTR3C	GLRB
HTR3C	GLRA3
HTR3C	GLRA1
HTR3C	GABRB2
HTR3C	GABRA6
HTR3C	GABRA1
HTR3C	GABRG2
HTR3C	GABRP
HTR3C	GABRR3
HTR3C	CHRNB1
HTR3C	CHRNA1
HTR3C	CHRNE
HTR3C	HTR3E
HTR3C	CHRND
HTR3C	CHRNG
HTR3C	CHRNB2
HTR3D	GABRA5
HTR3D	GABRG3
HTR3D	CHRFAM7A
HTR3D	CHRNA7
HTR3D	CHRNA2
HTR3D	GLRA2
HTR3D	CHRNA4
HTR3D	CHRNA9
HTR3D	CHRNB3
HTR3D	CHRNA6
HTR3D	GABRG1
HTR3D	GABRA2
HTR3D	GABRA4
HTR3D	GABRB1
HTR3D	GLRA4
HTR3D	CHRNA5
HTR3D	CHRNA3
HTR3D	CHRNB4
HTR3D	GABRE
HTR3D	GABRA3
HTR3D	GABRQ
HTR3D	CHRNA10
HTR3D	GABRD
HTR3D	GABRR1
HTR3D	GABRR2
HTR3D	GLRB
HTR3D	GLRA3
HTR3D	GLRA1
HTR3D	GABRB2
HTR3D	GABRA6
HTR3D	GABRA1
HTR3D	GABRG2
HTR3D	GABRP
HTR3D	GABRR3
HTR3D	CHRNB1
HTR3D	CHRNA1
HTR3D	CHRNE
HTR3D	HTR3E
HTR3D	CHRND
HTR3D	CHRNG
HTR3D	CHRNB2
GABRQ	GABRA5
GABRQ	GABRG3
GABRQ	CHRFAM7A
GABRQ	CHRNA7
GABRQ	CHRNA2
GABRQ	GLRA2
GABRQ	CHRNA4
GABRQ	CHRNA9
GABRQ	CHRNB3
GABRQ	CHRNA6
GABRQ	GABRG1
GABRQ	GABRA2
GABRQ	GABRA4
GABRQ	GABRB1
GABRQ	GLRA4
GABRQ	CHRNA5
GABRQ	CHRNA3
GABRQ	CHRNB4
GABRQ	GABRE
GABRQ	GABRA3
GABRQ	CHRNB1
GABRQ	CHRNA1
GABRQ	GABRB2
GABRQ	GABRR1
GABRQ	HTR3A
GABRQ	CHRNE
GABRQ	HTR3B
GABRQ	GLRA3
GABRQ	CHRNA10
GABRQ	GABRG2
GABRQ	GABRA1
GABRQ	HTR3E
GABRQ	GABRR2
GABRQ	GABRA6
GABRQ	CHRND
GABRQ	CHRNG
GABRQ	CHRNB2
GABRQ	GABRR3
GABRQ	GLRA1
GABRQ	GABRD
GABRQ	ZACN
GABRQ	GLRB
GABRQ	GABRP
GLRA2	GABRA5
GLRA2	GABRG3
GLRA2	CHRFAM7A
GLRA2	CHRNA7
GLRA2	CHRNA2
GLRA2	CHRNA9
GLRA2	CHRNB1
GLRA2	CHRNA1
GLRA2	GABRB2
GLRA2	GABRB1
GLRA2	GABRR1
GLRA2	HTR3A
GLRA2	CHRNE
GLRA2	CHRNB3
GLRA2	HTR3B
GLRA2	CHRNA6
GLRA2	CHRNA10
GLRA2	GABRA2
GLRA2	GABRA3
GLRA2	GABRG2
GLRA2	GABRA1
GLRA2	GABRA4
GLRA2	HTR3E
GLRA2	GABRG1
GLRA2	CHRND
GLRA2	CHRNG
GLRA2	CHRNB2
GLRA2	GABRR3
GLRA2	GABRD
GLRA2	CHRNA5
GLRA2	CHRNA3
GLRA2	ZACN
GLRA2	CHRNB4
GLRA2	GABRE
GLRA2	CHRNA4
CHRNA2	GABRA5
CHRNA2	GABRG3
CHRNA2	CHRFAM7A
CHRNA2	CHRNA7
CHRNA2	CHRNA9
CHRNA2	CHRNB1
CHRNA2	CHRNA1
CHRNA2	GABRB2
CHRNA2	GABRB1
CHRNA2	GABRR1
CHRNA2	HTR3A
CHRNA2	CHRNE
CHRNA2	CHRNB3
CHRNA2	HTR3B
CHRNA2	CHRNA6
CHRNA2	GLRA3
CHRNA2	CHRNA10
CHRNA2	GABRA2
CHRNA2	GABRA3
CHRNA2	GABRG2
CHRNA2	GABRA1
CHRNA2	GABRA4
CHRNA2	HTR3E
CHRNA2	GABRG1
CHRNA2	GABRR2
CHRNA2	GABRA6
CHRNA2	CHRND
CHRNA2	CHRNG
CHRNA2	GABRR3
CHRNA2	GLRA4
CHRNA2	GLRA1
CHRNA2	GABRD
CHRNA2	CHRNA5
CHRNA2	ZACN
CHRNA2	GABRE
CHRNA2	GLRB
CHRNA2	GABRP
CHRNA9	GABRA5
CHRNA9	GABRG3
CHRNA9	CHRFAM7A
CHRNA9	CHRNA7
CHRNA9	CHRNA4
CHRNA9	CHRNB1
CHRNA9	CHRNA1
CHRNA9	GABRB2
CHRNA9	GABRB1
CHRNA9	GABRR1
CHRNA9	HTR3A
CHRNA9	CHRNE
CHRNA9	CHRNB3
CHRNA9	HTR3B
CHRNA9	CHRNA6
CHRNA9	GLRA3
CHRNA9	GABRA2
CHRNA9	GABRA3
CHRNA9	GABRG2
CHRNA9	GABRA1
CHRNA9	GABRA4
CHRNA9	HTR3E
CHRNA9	GABRG1
CHRNA9	GABRR2
CHRNA9	GABRA6
CHRNA9	CHRND
CHRNA9	CHRNG
CHRNA9	CHRNB2
CHRNA9	GABRR3
CHRNA9	GLRA4
CHRNA9	GLRA1
CHRNA9	GABRD
CHRNA9	CHRNA5
CHRNA9	CHRNA3
CHRNA9	ZACN
CHRNA9	CHRNB4
CHRNA9	GABRE
CHRNA9	GLRB
CHRNA9	GABRP
CHRNB1	GABRA5
CHRNB1	GABRG3
CHRNB1	CHRFAM7A
CHRNB1	CHRNA7
CHRNB1	CHRNA4
CHRNB1	CHRNB3
CHRNB1	CHRNA6
CHRNB1	GABRG1
CHRNB1	GABRA2
CHRNB1	GABRA4
CHRNB1	GABRB1
CHRNB1	GLRA4
CHRNB1	CHRNA5
CHRNB1	CHRNA3
CHRNB1	CHRNB4
CHRNB1	GABRE
CHRNB1	GABRA3
CHRNB1	CHRNA10
CHRNB1	GABRD
CHRNB1	GABRR1
CHRNB1	GABRR2
CHRNB1	GLRB
CHRNB1	GLRA3
CHRNB1	GLRA1
CHRNB1	GABRB2
CHRNB1	GABRA6
CHRNB1	GABRA1
CHRNB1	GABRG2
CHRNB1	GABRP
CHRNB1	GABRR3
CHRNB1	HTR3E
CHRNB1	CHRNA1
CHRNB1	HTR3B
CHRNB1	HTR3A
CHRNB1	CHRNB2
CHRNB1	CHRNE
CHRNB1	ZACN
CHRNA1	GABRA5
CHRNA1	GABRG3
CHRNA1	CHRFAM7A
CHRNA1	CHRNA7
CHRNA1	CHRNA4
CHRNA1	CHRNB3
CHRNA1	CHRNA6
CHRNA1	GABRG1
CHRNA1	GABRA2
CHRNA1	GABRA4
CHRNA1	GABRB1
CHRNA1	GLRA4
CHRNA1	CHRNA5
CHRNA1	CHRNA3
CHRNA1	CHRNB4
CHRNA1	GABRE
CHRNA1	GABRA3
CHRNA1	CHRNA10
CHRNA1	GABRD
CHRNA1	GABRR1
CHRNA1	GABRR2
CHRNA1	GLRB
CHRNA1	GLRA3
CHRNA1	GLRA1
CHRNA1	GABRB2
CHRNA1	GABRA6
CHRNA1	GABRA1
CHRNA1	GABRG2
CHRNA1	GABRP
CHRNA1	GABRR3
CHRNA1	HTR3E
CHRNA1	HTR3A
CHRNA1	CHRNE
CHRNA1	HTR3B
CHRNA1	CHRND
CHRNA1	CHRNG
CHRNA1	CHRNB2
CHRNA1	ZACN
GABRB2	GABRA5
GABRB2	GABRG3
GABRB2	CHRFAM7A
GABRB2	CHRNA7
GABRB2	CHRNA4
GABRB2	CHRNB3
GABRB2	CHRNA6
GABRB2	GABRG1
GABRB2	GABRA2
GABRB2	GABRA4
GABRB2	GLRA4
GABRB2	CHRNA5
GABRB2	CHRNA3
GABRB2	CHRNB4
GABRB2	GABRE
GABRB2	GABRA3
GABRB2	CHRNA10
GABRB2	GABRD
GABRB2	GABRR1
GABRB2	GABRR2
GABRB2	GLRB
GABRB2	GLRA3
GABRB2	GLRA1
GABRB2	HTR3A
GABRB2	CHRNE
GABRB2	HTR3B
GABRB2	GABRG2
GABRB2	GABRA1
GABRB2	HTR3E
GABRB2	GABRA6
GABRB2	CHRND
GABRB2	CHRNG
GABRB2	CHRNB2
GABRB2	GABRR3
GABRB2	ZACN
GABRB2	GABRP
GABRB1	GABRA5
GABRB1	GABRG3
GABRB1	CHRFAM7A
GABRB1	CHRNA7
GABRB1	CHRNA4
GABRB1	CHRNB3
GABRB1	CHRNA6
GABRB1	GABRG1
GABRB1	GABRA2
GABRB1	GABRA4
GABRB1	GABRR1
GABRB1	HTR3A
GABRB1	CHRNE
GABRB1	HTR3B
GABRB1	GLRA3
GABRB1	CHRNA10
GABRB1	GABRA3
GABRB1	GABRG2
GABRB1	GABRA1
GABRB1	HTR3E
GABRB1	GABRR2
GABRB1	GABRA6
GABRB1	CHRND
GABRB1	CHRNG
GABRB1	CHRNB2
GABRB1	GABRR3
GABRB1	GLRA4
GABRB1	GLRA1
GABRB1	GABRD
GABRB1	CHRNA5
GABRB1	CHRNA3
GABRB1	ZACN
GABRB1	CHRNB4
GABRB1	GABRE
GABRB1	GLRB
GABRB1	GABRP
GABRR1	GABRA5
GABRR1	GABRG3
GABRR1	CHRFAM7A
GABRR1	CHRNA7
GABRR1	CHRNA4
GABRR1	CHRNB3
GABRR1	CHRNA6
GABRR1	GABRG1
GABRR1	GABRA2
GABRR1	GABRA4
GABRR1	GLRA4
GABRR1	CHRNA5
GABRR1	CHRNA3
GABRR1	CHRNB4
GABRR1	GABRE
GABRR1	GABRA3
GABRR1	CHRNA10
GABRR1	GABRD
GABRR1	HTR3A
GABRR1	CHRNE
GABRR1	HTR3B
GABRR1	GLRA3
GABRR1	GABRG2
GABRR1	GABRA1
GABRR1	HTR3E
GABRR1	GABRR2
GABRR1	GABRA6
GABRR1	CHRND
GABRR1	CHRNG
GABRR1	CHRNB2
GABRR1	GABRR3
GABRR1	GLRA1
GABRR1	ZACN
GABRR1	GLRB
HTR3A	GABRA5
HTR3A	GABRG3
HTR3A	CHRFAM7A
HTR3A	CHRNA7
HTR3A	CHRNA4
HTR3A	CHRNB3
HTR3A	CHRNA6
HTR3A	GABRG1
HTR3A	GABRA2
HTR3A	GABRA4
HTR3A	GLRA4
HTR3A	CHRNA5
HTR3A	CHRNA3
HTR3A	CHRNB4
HTR3A	GABRE
HTR3A	GABRA3
HTR3A	CHRNA10
HTR3A	GABRD
HTR3A	GABRR2
HTR3A	GLRB
HTR3A	GLRA3
HTR3A	GLRA1
HTR3A	GABRA6
HTR3A	GABRA1
HTR3A	GABRG2
HTR3A	GABRP
HTR3A	GABRR3
HTR3A	HTR3B
HTR3A	CHRNE
HTR3A	CHRND
HTR3A	CHRNG
HTR3A	CHRNB2
HTR3A	ZACN
CHRNE	GABRA5
CHRNE	GABRG3
CHRNE	CHRFAM7A
CHRNE	CHRNA7
CHRNE	CHRNA4
CHRNE	CHRNB3
CHRNE	CHRNA6
CHRNE	GABRG1
CHRNE	GABRA2
CHRNE	GABRA4
CHRNE	GLRA4
CHRNE	CHRNA5
CHRNE	CHRNA3
CHRNE	CHRNB4
CHRNE	GABRE
CHRNE	GABRA3
CHRNE	CHRNA10
CHRNE	GABRD
CHRNE	GABRR2
CHRNE	GLRB
CHRNE	GLRA3
CHRNE	GLRA1
CHRNE	GABRA6
CHRNE	GABRA1
CHRNE	GABRG2
CHRNE	GABRP
CHRNE	GABRR3
CHRNE	HTR3E
CHRNE	HTR3B
CHRNE	CHRNB2
CHRNE	ZACN
CHRNB3	GABRA5
CHRNB3	GABRG3
CHRNB3	CHRFAM7A
CHRNB3	CHRNA7
CHRNB3	HTR3B
CHRNB3	CHRNA6
CHRNB3	GLRA3
CHRNB3	CHRNA10
CHRNB3	GABRA2
CHRNB3	GABRA3
CHRNB3	GABRG2
CHRNB3	GABRA1
CHRNB3	GABRA4
CHRNB3	HTR3E
CHRNB3	GABRG1
CHRNB3	GABRR2
CHRNB3	GABRA6
CHRNB3	CHRND
CHRNB3	CHRNG
CHRNB3	GABRR3
CHRNB3	GLRA4
CHRNB3	GLRA1
CHRNB3	GABRD
CHRNB3	CHRNA3
CHRNB3	ZACN
CHRNB3	CHRNB4
CHRNB3	GABRE
CHRNB3	GLRB
CHRNB3	GABRP
HTR3B	GABRA5
HTR3B	GABRG3
HTR3B	CHRFAM7A
HTR3B	CHRNA7
HTR3B	CHRNA4
HTR3B	CHRNA6
HTR3B	GABRG1
HTR3B	GABRA2
HTR3B	GABRA4
HTR3B	GLRA4
HTR3B	CHRNA5
HTR3B	CHRNA3
HTR3B	CHRNB4
HTR3B	GABRE
HTR3B	GABRA3
HTR3B	CHRNA10
HTR3B	GABRD
HTR3B	GABRR2
HTR3B	GLRB
HTR3B	GLRA3
HTR3B	GLRA1
HTR3B	GABRA6
HTR3B	GABRA1
HTR3B	GABRG2
HTR3B	GABRP
HTR3B	GABRR3
HTR3B	CHRND
HTR3B	CHRNG
HTR3B	CHRNB2
HTR3B	ZACN
GABRG3	GABRA5
GABRG3	CHRNA6
GABRG3	GLRA3
GABRG3	CHRNA10
GABRG3	HTR3E
GABRG3	CHRNA7
GABRG3	CHRFAM7A
GABRG3	GABRR2
GABRG3	CHRND
GABRG3	CHRNG
GABRG3	CHRNB2
GABRG3	GABRR3
GABRG3	GLRA4
GABRG3	GLRA1
GABRG3	GABRD
GABRG3	CHRNA5
GABRG3	CHRNA3
GABRG3	ZACN
GABRG3	CHRNB4
GABRG3	GLRB
GABRG3	CHRNA4
GABRG3	GABRP
CHRNA6	GABRA5
CHRNA6	CHRFAM7A
CHRNA6	CHRNA7
CHRNA6	GLRA3
CHRNA6	CHRNA10
CHRNA6	GABRA2
CHRNA6	GABRA3
CHRNA6	GABRG2
CHRNA6	GABRA1
CHRNA6	GABRA4
CHRNA6	HTR3E
CHRNA6	GABRG1
CHRNA6	GABRR2
CHRNA6	GABRA6
CHRNA6	CHRND
CHRNA6	CHRNG
CHRNA6	GABRR3
CHRNA6	GLRA4
CHRNA6	GLRA1
CHRNA6	GABRD
CHRNA6	CHRNA5
CHRNA6	ZACN
CHRNA6	GABRE
CHRNA6	GLRB
CHRNA6	GABRP
GLRA3	GABRA5
GLRA3	CHRFAM7A
GLRA3	CHRNA7
GLRA3	CHRNA4
GLRA3	GABRG1
GLRA3	GABRA2
GLRA3	GABRA4
GLRA3	CHRNA5
GLRA3	CHRNA3
GLRA3	CHRNB4
GLRA3	GABRE
GLRA3	CHRNA10
GLRA3	GABRD
GLRA3	GABRR2
GLRA3	GLRB
GLRA3	GABRG2
GLRA3	GABRA1
GLRA3	HTR3E
GLRA3	CHRND
GLRA3	CHRNG
GLRA3	CHRNB2
GLRA3	GABRR3
GLRA3	ZACN
CHRNA10	GABRA5
CHRNA10	CHRFAM7A
CHRNA10	CHRNA7
CHRNA10	CHRNA4
CHRNA10	GABRG1
CHRNA10	GABRA2
CHRNA10	GABRA4
CHRNA10	GLRA4
CHRNA10	CHRNA5
CHRNA10	CHRNA3
CHRNA10	CHRNB4
CHRNA10	GABRE
CHRNA10	GABRA3
CHRNA10	GABRG2
CHRNA10	GABRA1
CHRNA10	HTR3E
CHRNA10	GABRR2
CHRNA10	GABRA6
CHRNA10	CHRND
CHRNA10	CHRNG
CHRNA10	CHRNB2
CHRNA10	GABRR3
CHRNA10	GLRA1
CHRNA10	GABRD
CHRNA10	ZACN
CHRNA10	GLRB
CHRNA10	GABRP
GABRA2	CHRFAM7A
GABRA2	CHRNA7
GABRA2	CHRNA4
GABRA2	GABRG1
GABRA2	GABRA4
GABRA2	HTR3E
GABRA2	GABRR2
GABRA2	CHRND
GABRA2	CHRNG
GABRA2	CHRNB2
GABRA2	GABRR3
GABRA2	GLRA4
GABRA2	GLRA1
GABRA2	GABRD
GABRA2	CHRNA5
GABRA2	CHRNA3
GABRA2	ZACN
GABRA2	CHRNB4
GABRA2	GLRB
GABRA2	GABRP
GABRA3	CHRFAM7A
GABRA3	CHRNA7
GABRA3	CHRNA4
GABRA3	CHRNA5
GABRA3	CHRNA3
GABRA3	CHRNB4
GABRA3	GABRE
GABRA3	HTR3E
GABRA3	GABRR2
GABRA3	CHRND
GABRA3	CHRNG
GABRA3	CHRNB2
GABRA3	GABRR3
GABRA3	GABRD
GABRA3	ZACN
GABRG2	CHRFAM7A
GABRG2	CHRNA7
GABRG2	CHRNA4
GABRG2	GLRA4
GABRG2	CHRNA5
GABRG2	CHRNA3
GABRG2	CHRNB4
GABRG2	GABRD
GABRG2	GABRR2
GABRG2	GLRB
GABRG2	GLRA1
GABRG2	GABRA6
GABRG2	GABRA1
GABRG2	HTR3E
GABRG2	CHRND
GABRG2	CHRNG
GABRG2	CHRNB2
GABRG2	GABRR3
GABRG2	ZACN
GABRG2	GABRP
GABRA1	CHRFAM7A
GABRA1	CHRNA7
GABRA1	CHRNA4
GABRA1	GLRA4
GABRA1	CHRNA5
GABRA1	CHRNA3
GABRA1	CHRNB4
GABRA1	GABRD
GABRA1	GABRR2
GABRA1	GLRB
GABRA1	GLRA1
GABRA1	GABRA6
GABRA1	HTR3E
GABRA1	CHRND
GABRA1	CHRNG
GABRA1	CHRNB2
GABRA1	GABRR3
GABRA1	ZACN
GABRA1	GABRP
GABRA4	CHRFAM7A
GABRA4	CHRNA7
GABRA4	CHRNA4
GABRA4	GABRG1
GABRA4	HTR3E
GABRA4	GABRR2
GABRA4	CHRND
GABRA4	CHRNG
GABRA4	CHRNB2
GABRA4	GABRR3
GABRA4	GLRA4
GABRA4	GLRA1
GABRA4	GABRD
GABRA4	CHRNA5
GABRA4	CHRNA3
GABRA4	ZACN
GABRA4	CHRNB4
GABRA4	GLRB
GABRA4	GABRP
HTR3E	GABRA5
HTR3E	CHRFAM7A
HTR3E	CHRNA7
HTR3E	CHRNA4
HTR3E	GABRG1
HTR3E	GLRA4
HTR3E	CHRNA5
HTR3E	CHRNA3
HTR3E	CHRNB4
HTR3E	GABRE
HTR3E	GABRD
HTR3E	GABRR2
HTR3E	GLRB
HTR3E	GLRA1
HTR3E	GABRA6
HTR3E	GABRP
HTR3E	GABRR3
HTR3E	CHRND
HTR3E	CHRNG
HTR3E	CHRNB2
CHRNA7	GABRA5
CHRNA7	GABRG1
CHRNA7	GABRR2
CHRNA7	GABRA6
CHRNA7	CHRND
CHRNA7	CHRNG
CHRNA7	CHRNB2
CHRNA7	GABRR3
CHRNA7	GLRA4
CHRNA7	GLRA1
CHRNA7	GABRD
CHRNA7	CHRNA5
CHRNA7	CHRNA3
CHRNA7	ZACN
CHRNA7	CHRNB4
CHRNA7	GABRE
CHRNA7	GLRB
CHRNA7	CHRNA4
CHRNA7	GABRP
CHRFAM7A	GABRA5
CHRFAM7A	GABRG1
CHRFAM7A	GABRR2
CHRFAM7A	GABRA6
CHRFAM7A	CHRND
CHRFAM7A	CHRNG
CHRFAM7A	CHRNB2
CHRFAM7A	GABRR3
CHRFAM7A	GLRA4
CHRFAM7A	GLRA1
CHRFAM7A	GABRD
CHRFAM7A	CHRNA5
CHRFAM7A	CHRNA3
CHRFAM7A	ZACN
CHRFAM7A	CHRNB4
CHRFAM7A	GABRE
CHRFAM7A	GLRB
CHRFAM7A	CHRNA4
CHRFAM7A	GABRP
GABRA5	GABRR2
GABRA5	CHRND
GABRA5	CHRNG
GABRA5	CHRNB2
GABRA5	GABRR3
GABRA5	GLRA4
GABRA5	GLRA1
GABRA5	GABRD
GABRA5	CHRNA5
GABRA5	CHRNA3
GABRA5	ZACN
GABRA5	CHRNB4
GABRA5	GLRB
GABRA5	CHRNA4
GABRA5	GABRP
GABRG1	CHRNA4
GABRG1	GABRR2
GABRG1	CHRND
GABRG1	CHRNG
GABRG1	CHRNB2
GABRG1	GABRR3
GABRG1	GLRA4
GABRG1	GLRA1
GABRG1	GABRD
GABRG1	CHRNA5
GABRG1	CHRNA3
GABRG1	ZACN
GABRG1	CHRNB4
GABRG1	GLRB
GABRG1	GABRP
GABRR2	CHRNA4
GABRR2	CHRNA5
GABRR2	CHRNA3
GABRR2	CHRNB4
GABRR2	GABRE
GABRR2	GABRD
GABRR2	GABRA6
GABRR2	CHRND
GABRR2	CHRNG
GABRR2	CHRNB2
GABRR2	GABRR3
GABRR2	GLRA1
GABRR2	ZACN
GABRR2	GLRB
GABRA6	CHRNA4
GABRA6	CHRNA5
GABRA6	CHRNA3
GABRA6	CHRNB4
GABRA6	GABRD
GABRA6	GLRA1
GABRA6	CHRND
GABRA6	CHRNG
GABRA6	CHRNB2
GABRA6	GABRR3
GABRA6	ZACN
GABRA6	GABRP
CHRND	CHRNA4
CHRND	GLRA4
CHRND	CHRNA5
CHRND	CHRNA3
CHRND	CHRNB4
CHRND	GABRE
CHRND	GABRD
CHRND	GLRB
CHRND	GLRA1
CHRND	GABRP
CHRND	GABRR3
CHRND	CHRNB2
CHRND	CHRNG
CHRND	ZACN
CHRNG	CHRNA4
CHRNG	GLRA4
CHRNG	CHRNA5
CHRNG	CHRNA3
CHRNG	CHRNB4
CHRNG	GABRE
CHRNG	GABRD
CHRNG	GLRB
CHRNG	GLRA1
CHRNG	GABRP
CHRNG	GABRR3
CHRNG	CHRNB2
CHRNG	ZACN
CHRNB2	CHRNA4
CHRNB2	GLRA4
CHRNB2	GABRE
CHRNB2	GABRD
CHRNB2	GLRB
CHRNB2	GLRA1
CHRNB2	GABRP
CHRNB2	GABRR3
CHRNB2	ZACN
GABRR3	CHRNA4
GABRR3	GLRA4
GABRR3	CHRNA5
GABRR3	CHRNA3
GABRR3	CHRNB4
GABRR3	GABRE
GABRR3	GABRD
GABRR3	GLRB
GABRR3	GLRA1
GABRR3	GABRP
GABRR3	ZACN
GLRA4	CHRNA4
GLRA4	GABRD
GLRA4	CHRNA5
GLRA4	CHRNA3
GLRA4	ZACN
GLRA4	CHRNB4
GLRA4	GABRE
GLRA1	CHRNA4
GLRA1	CHRNA5
GLRA1	CHRNA3
GLRA1	CHRNB4
GLRA1	GABRE
GLRA1	GABRD
GLRA1	ZACN
GLRA1	GABRP
GABRD	CHRNA4
GABRD	CHRNA5
GABRD	CHRNA3
GABRD	CHRNB4
GABRD	GABRE
GABRD	ZACN
GABRD	GLRB
GABRD	GABRP
CHRNA5	CHRNA3
CHRNA5	ZACN
CHRNA5	CHRNB4
CHRNA5	GABRE
CHRNA5	GLRB
CHRNA5	GABRP
CHRNA3	ZACN
CHRNA3	CHRNB4
CHRNA3	GABRE
CHRNA3	GLRB
CHRNA3	GABRP
ZACN	CHRNA4
ZACN	CHRNB4
ZACN	GABRE
ZACN	GLRB
ZACN	GABRP
CHRNB4	CHRNA4
CHRNB4	GABRE
CHRNB4	GLRB
CHRNB4	GABRP
GABRE	CHRNA4
GABRE	GLRB
GABRE	GABRP
GLRB	CHRNA4
CHRNA4	GABRP
MOCS3	UBA1
MOCS3	ATG7
MOCS3	UBA6
MOCS3	SAE1
MOCS3	UBA3
MOCS3	UBA5
MOCS3	UBA7
MOCS3	UBA2
MOCS3	NAE1
UBA1	ATG7
UBA1	UBA6
UBA1	SAE1
UBA1	UBA3
UBA1	UBA5
UBA1	UBA2
UBA1	NAE1
ATG7	UBA6
ATG7	SAE1
ATG7	UBA3
ATG7	UBA5
ATG7	UBA7
ATG7	UBA2
ATG7	NAE1
UBA6	SAE1
UBA6	UBA3
UBA6	UBA5
UBA6	UBA7
UBA6	UBA2
UBA6	NAE1
SAE1	UBA2
SAE1	NAE1
SAE1	UBA7
SAE1	UBA3
SAE1	UBA5
UBA3	UBA2
UBA3	NAE1
UBA3	UBA7
UBA3	UBA5
UBA5	UBA2
UBA5	NAE1
UBA5	UBA7
UBA7	UBA2
UBA7	NAE1
UBA2	NAE1
MYORG	MGAM
MYORG	GAA
MYORG	GANAB
MYORG	SI
MYORG	GANC
MYORG	AC012651.1
MYORG	MGAM2
MGAM	GANC
MGAM	AC012651.1
MGAM	GAA
MGAM	GANAB
MGAM	SI
MGAM	MGAM2
GAA	GANC
GAA	AC012651.1
GAA	MGAM2
GAA	GANAB
GAA	SI
GANAB	AC012651.1
GANAB	MGAM2
GANAB	SI
SI	GANC
SI	AC012651.1
SI	MGAM2
GANC	MGAM2
AC012651.1	MGAM2
DNAI1	DYNC1I1
DNAI1	DNAI2
DNAI1	DNAI3
DNAI1	DYNC2I1
DNAI1	DYNC1I2
DNAI1	DYNC2I2
DYNC1I1	DYNC2I2
DYNC1I1	DNAI2
DYNC1I1	DNAI3
DYNC1I1	DYNC2I1
DYNC1I1	DNAI4
DNAI2	DYNC2I2
DNAI2	DYNC2I1
DNAI2	DNAI4
DNAI2	DNAI3
DNAI2	DYNC1I2
DNAI3	DYNC2I2
DNAI3	DYNC2I1
DNAI3	DNAI4
DNAI3	DYNC1I2
DYNC2I1	DYNC2I2
DYNC2I1	DNAI4
DYNC2I1	DYNC1I2
DNAI4	DYNC1I2
DYNC1I2	DYNC2I2
ADM2	ADM
CNTFR	IL5RA
CNTFR	IL6R
CNTFR	IL12RB2
CNTFR	CSF2RA
CNTFR	IL23R
CNTFR	IL3RA
CNTFR	CSF3R
CNTFR	CRLF2
CNTFR	CRLF1
CNTFR	IL6ST
CNTFR	IL31RA
CNTFR	IL13RA2
CNTFR	IL12RB1
CNTFR	PRLR
CNTFR	EBI3
CNTFR	IL2RG
CNTFR	AL590764.2
CNTFR	AL162231.3
CNTFR	IL11RA
CNTFR	OSMR
CNTFR	IL13RA1
CNTFR	LIFR
CNTFR	IL27RA
CNTFR	LEPR
CNTFR	GHR
IL5RA	AL162231.3
IL5RA	IL11RA
IL5RA	CRLF2
IL5RA	CSF2RA
IL5RA	IL3RA
IL5RA	EBI3
IL5RA	PRLR
IL5RA	AL590764.2
IL5RA	IL2RG
IL5RA	LIFR
IL5RA	OSMR
IL5RA	GHR
IL5RA	IL31RA
IL5RA	IL6ST
IL5RA	IL13RA2
IL5RA	IL13RA1
IL5RA	IL6R
IL5RA	IL12RB2
IL5RA	IL23R
IL5RA	CSF3R
IL5RA	CRLF1
IL5RA	IL12RB1
IL5RA	IL27RA
IL5RA	LEPR
IL6R	AL162231.3
IL6R	IL11RA
IL6R	CRLF2
IL6R	CSF2RA
IL6R	IL3RA
IL6R	EBI3
IL6R	PRLR
IL6R	AL590764.2
IL6R	IL2RG
IL6R	LIFR
IL6R	OSMR
IL6R	GHR
IL6R	IL31RA
IL6R	IL6ST
IL6R	IL13RA2
IL6R	IL13RA1
IL6R	IL27RA
IL6R	IL12RB1
IL6R	CRLF1
IL6R	CSF3R
IL6R	LEPR
IL6R	IL23R
IL6R	IL12RB2
IL12RB2	AL162231.3
IL12RB2	IL11RA
IL12RB2	CRLF2
IL12RB2	CSF2RA
IL12RB2	IL3RA
IL12RB2	EBI3
IL12RB2	PRLR
IL12RB2	AL590764.2
IL12RB2	IL2RG
IL12RB2	GHR
IL12RB2	IL6ST
IL12RB2	IL13RA2
IL12RB2	IL13RA1
IL12RB2	IL27RA
IL12RB2	IL12RB1
IL12RB2	CRLF1
IL12RB2	CSF3R
IL12RB2	LEPR
IL12RB2	IL23R
CSF2RA	AL162231.3
CSF2RA	IL11RA
CSF2RA	CRLF2
CSF2RA	IL23R
CSF2RA	IL3RA
CSF2RA	CSF3R
CSF2RA	CRLF1
CSF2RA	IL6ST
CSF2RA	IL31RA
CSF2RA	IL13RA2
CSF2RA	IL12RB1
CSF2RA	PRLR
CSF2RA	EBI3
CSF2RA	IL2RG
CSF2RA	AL590764.2
CSF2RA	OSMR
CSF2RA	IL13RA1
CSF2RA	LIFR
CSF2RA	IL27RA
CSF2RA	LEPR
CSF2RA	GHR
IL23R	AL162231.3
IL23R	IL11RA
