Paralog1	Paralog2
OR5P3	OR10Q1
OR5P3	OR10V1
OR5P3	OR10W1
OR5P3	OR14C36
OR5P3	OR5J2
OR10Q1	OR5C1
OR10Q1	OR10H3
OR10Q1	OR10H4
OR10Q1	OR9K2
OR10Q1	OR5J2
OR10Q1	OR9Q1
OR10Q1	OR9I1
OR10Q1	OR9Q2
OR10Q1	OR9H1P
OR10Q1	OR10V1
OR10Q1	OR10W1
OR10Q1	OR14C36
OR10V1	OR5C1
OR10V1	OR10H3
OR10V1	OR10H4
OR10V1	OR9K2
OR10V1	OR5J2
OR10V1	OR9Q1
OR10V1	OR9I1
OR10V1	OR9Q2
OR10V1	OR10W1
OR10V1	OR9H1P
OR10V1	OR14C36
OR10W1	OR5C1
OR10W1	OR10H3
OR10W1	OR10H4
OR10W1	OR9K2
OR10W1	OR5J2
OR10W1	OR9Q1
OR10W1	OR9I1
OR10W1	OR9Q2
OR10W1	OR9H1P
OR10W1	OR14C36
OR10H3	OR5C1
OR10H3	OR9I1
OR10H3	OR9Q2
OR10H3	OR9Q1
OR10H3	OR9K2
OR10H3	OR9H1P
OR10H3	OR10H4
OR10H3	OR14C36
OR10H3	OR5J2
OR10H4	OR5C1
OR10H4	OR9I1
OR10H4	OR9Q2
OR10H4	OR9Q1
OR10H4	OR9K2
OR10H4	OR9H1P
OR10H4	OR14C36
OR10H4	OR5J2
OR14C36	OR5C1
OR14C36	OR9K2
OR14C36	OR5J2
OR14C36	OR9Q1
OR14C36	OR9I1
OR14C36	OR9Q2
OR14C36	OR9H1P
OR5J2	OR5C1
OR5J2	OR9K2
OR5J2	OR9I1
OR5J2	OR9Q2
OR5J2	OR9Q1
OR5J2	OR9H1P
OR9I1	OR5C1
OR9I1	OR9K2
OR9I1	OR9Q1
OR9I1	OR9H1P
OR9I1	OR9Q2
OR9Q2	OR5C1
OR9Q2	OR9K2
OR9Q2	OR9Q1
OR9Q2	OR9H1P
OR9Q1	OR5C1
OR9Q1	OR9K2
OR9Q1	OR9H1P
OR9K2	OR5C1
OR9K2	OR9H1P
OR5C1	OR9H1P
OR8B12	OR5AS1
OR8B12	OR5AN1
OR8B12	OR5A2
OR8B12	OR5A1
OR8B12	OR8D4
OR8B12	OR8G1
OR8B12	OR8G5
OR8B12	OR8D1
OR8B12	OR8D2
OR8B12	OR8B2
OR8B12	OR8B3
OR8B12	OR8B4
OR8B12	OR8B8
OR8B12	OR8G3P
OR8B12	OR8G2P
OR8B12	OR8A1
OR8B8	OR5AS1
OR8B8	OR5AN1
OR8B8	OR5A2
OR8B8	OR5A1
OR8B8	OR8D4
OR8B8	OR8G1
OR8B8	OR8G5
OR8B8	OR8D1
OR8B8	OR8D2
OR8B8	OR8B2
OR8B8	OR8B3
OR8B8	OR8B4
OR8B8	OR8G3P
OR8B8	OR8G2P
OR8B8	OR8A1
OR8B3	OR5AS1
OR8B3	OR5AN1
OR8B3	OR5A2
OR8B3	OR5A1
OR8B3	OR8D4
OR8B3	OR8G1
OR8B3	OR8G5
OR8B3	OR8D1
OR8B3	OR8D2
OR8B3	OR8B2
OR8B3	OR8G3P
OR8B3	OR8G2P
OR8B3	OR8A1
OR8B3	OR8B4
OR8B2	OR5AS1
OR8B2	OR5AN1
OR8B2	OR5A2
OR8B2	OR5A1
OR8B2	OR8D4
OR8B2	OR8G1
OR8B2	OR8G5
OR8B2	OR8D1
OR8B2	OR8D2
OR8B2	OR8G3P
OR8B2	OR8G2P
OR8B2	OR8A1
OR8B2	OR8B4
OR8B4	OR5AS1
OR8B4	OR5AN1
OR8B4	OR5A2
OR8B4	OR5A1
OR8B4	OR8D4
OR8B4	OR8G1
OR8B4	OR8G5
OR8B4	OR8D1
OR8B4	OR8D2
OR8B4	OR8G3P
OR8B4	OR8G2P
OR8B4	OR8A1
OR8D2	OR5AS1
OR8D2	OR5AN1
OR8D2	OR5A2
OR8D2	OR5A1
OR8D2	OR8D4
OR8D2	OR8G1
OR8D2	OR8G5
OR8D2	OR8D1
OR8D2	OR8A1
OR8D2	OR8G3P
OR8D2	OR8G2P
OR8D1	OR5AS1
OR8D1	OR5AN1
OR8D1	OR5A2
OR8D1	OR5A1
OR8D1	OR8D4
OR8D1	OR8G1
OR8D1	OR8G5
OR8D1	OR8A1
OR8D1	OR8G3P
OR8D1	OR8G2P
OR8G5	OR5AS1
OR8G5	OR5AN1
OR8G5	OR5A2
OR8G5	OR5A1
OR8G5	OR8D4
OR8G5	OR8G1
OR8G5	OR8A1
OR8G5	OR8G3P
OR8G5	OR8G2P
OR8G1	OR5AS1
OR8G1	OR5AN1
OR8G1	OR5A2
OR8G1	OR5A1
OR8G1	OR8D4
OR8G1	OR8A1
OR8G1	OR8G3P
OR8G1	OR8G2P
OR8G3P	OR5AS1
OR8G3P	OR5AN1
OR8G3P	OR5A2
OR8G3P	OR5A1
OR8G3P	OR8D4
OR8G3P	OR8A1
OR8G2P	OR5AS1
OR8G2P	OR5AN1
OR8G2P	OR5A2
OR8G2P	OR5A1
OR8G2P	OR8D4
OR8G2P	OR8A1
OR5AN1	OR5AS1
OR5AN1	OR5A2
OR5AN1	OR5A1
OR5AN1	OR8A1
OR5AN1	OR8D4
OR5A2	OR5AS1
OR5A2	OR5A1
OR5A2	OR8A1
OR5A2	OR8D4
OR5A1	OR5AS1
OR5A1	OR8A1
OR5A1	OR8D4
OR8D4	OR5AS1
OR8D4	OR8A1
OR8A1	OR5AS1
OR5M10	OR5W2
OR5M10	OR8J3
OR5M10	OR8K5
OR5M10	OR8K3
OR5M10	OR8K1
OR5M10	OR8J1
OR5M10	OR8U1
OR5M10	OR5R1
OR5M10	AP002512.3
OR5M10	OR5M9
OR5M10	OR5M3
OR5M10	OR5M8
OR5M10	OR5M11
OR5M10	OR8J2
OR5M10	OR5AL1
OR5M10	OR5M1
OR5M1	OR5W2
OR5M1	OR8J3
OR5M1	OR8K5
OR5M1	OR8K3
OR5M1	OR8K1
OR5M1	OR8J1
OR5M1	OR8U1
OR5M1	OR5R1
OR5M1	AP002512.3
OR5M1	OR5M9
OR5M1	OR5M3
OR5M1	OR5M8
OR5M1	OR5M11
OR5M1	OR8J2
OR5M1	OR5AL1
OR5M11	OR5W2
OR5M11	OR8J3
OR5M11	OR8K5
OR5M11	OR8K3
OR5M11	OR8K1
OR5M11	OR8J1
OR5M11	OR8U1
OR5M11	OR5R1
OR5M11	AP002512.3
OR5M11	OR5M9
OR5M11	OR5M3
OR5M11	OR5M8
OR5M11	OR8J2
OR5M11	OR5AL1
OR5W2	OR5R1
OR5W2	OR8U1
OR5W2	OR8K3
OR5W2	OR8K5
OR5W2	OR8K1
OR5W2	OR8J2
OR5W2	OR8J3
OR5W2	OR8J1
OR5W2	AP002512.3
OR5W2	OR5AL1
OR5W2	OR5M8
OR5W2	OR5M9
OR5W2	OR5M3
OR5M8	OR8J3
OR5M8	OR8K5
OR5M8	OR8K3
OR5M8	OR8K1
OR5M8	OR8J1
OR5M8	OR8U1
OR5M8	OR5R1
OR5M8	AP002512.3
OR5M8	OR5M9
OR5M8	OR5M3
OR5M8	OR8J2
OR5M8	OR5AL1
OR5M3	OR8J3
OR5M3	OR8K5
OR5M3	OR8K3
OR5M3	OR8K1
OR5M3	OR8J1
OR5M3	OR8U1
OR5M3	OR5R1
OR5M3	AP002512.3
OR5M3	OR5M9
OR5M3	OR8J2
OR5M3	OR5AL1
AP002512.3	OR8J3
AP002512.3	OR8K5
AP002512.3	OR8K3
AP002512.3	OR8K1
AP002512.3	OR8J1
AP002512.3	OR8U1
AP002512.3	OR5R1
AP002512.3	OR8J2
AP002512.3	OR5M9
AP002512.3	OR5AL1
OR5M9	OR8J3
OR5M9	OR8K5
OR5M9	OR8K3
OR5M9	OR8K1
OR5M9	OR8J1
OR5M9	OR8U1
OR5M9	OR5R1
OR5M9	OR8J2
OR5M9	OR5AL1
OR5AL1	OR8J3
OR5AL1	OR8K5
OR5AL1	OR8K3
OR5AL1	OR8K1
OR5AL1	OR8J1
OR5AL1	OR8U1
OR5AL1	OR5R1
OR5R1	OR8J3
OR5R1	OR8K5
OR5R1	OR8K3
OR5R1	OR8K1
OR5R1	OR8J1
OR5R1	OR8U1
OR5R1	OR8J2
OR8U1	OR8J3
OR8U1	OR8K5
OR8U1	OR8K3
OR8U1	OR8K1
OR8U1	OR8J1
OR8U1	OR8J2
OR8K3	OR8J3
OR8K3	OR8K5
OR8K3	OR8K1
OR8K3	OR8J2
OR8K3	OR8J1
OR8K5	OR8J3
OR8K5	OR8K1
OR8K5	OR8J2
OR8K5	OR8J1
OR8K1	OR8J3
OR8K1	OR8J2
OR8K1	OR8J1
OR8J2	OR8J3
OR8J2	OR8J1
OR8J3	OR8J1
OR5G3	OR5D3P
OR5G3	OR5D13
OR5G3	OR5D14
OR5G3	OR5L1
OR5G3	OR5D18
OR5G3	OR5L2
OR5G3	OR5D16
OR5G3	OR5I1
OR5G3	OR5F1
OR5G3	OR8I2
OR5G3	OR8H2
OR5G3	OR8H3
OR5G3	OR8H1
OR5G3	OR5AP2
OR5G3	OR9G4
OR5AP2	OR5D3P
OR5AP2	OR5D13
OR5AP2	OR5D14
OR5AP2	OR5L1
OR5AP2	OR5D18
OR5AP2	OR5L2
OR5AP2	OR5D16
OR5AP2	OR5I1
OR5AP2	OR5F1
OR5AP2	OR8I2
OR5AP2	OR8H2
OR5AP2	OR8H3
OR5AP2	OR8H1
OR5AP2	OR9G4
OR9G4	OR5D3P
OR9G4	OR5D13
OR9G4	OR5D14
OR9G4	OR5L1
OR9G4	OR5D18
OR9G4	OR5L2
OR9G4	OR5D16
OR9G4	OR5I1
OR9G4	OR5F1
OR9G4	OR8I2
OR9G4	OR8H2
OR9G4	OR8H3
OR9G4	OR8H1
OR8H1	OR5D3P
OR8H1	OR5D13
OR8H1	OR5D14
OR8H1	OR5L1
OR8H1	OR5D18
OR8H1	OR5L2
OR8H1	OR5D16
OR8H1	OR5I1
OR8H1	OR5F1
OR8H1	OR8I2
OR8H1	OR8H2
OR8H1	OR8H3
OR8H3	OR5D3P
OR8H3	OR5D13
OR8H3	OR5D14
OR8H3	OR5L1
OR8H3	OR5D18
OR8H3	OR5L2
OR8H3	OR5D16
OR8H3	OR5I1
OR8H3	OR5F1
OR8H3	OR8I2
OR8H3	OR8H2
OR8H2	OR5D3P
OR8H2	OR5D13
OR8H2	OR5D14
OR8H2	OR5L1
OR8H2	OR5D18
OR8H2	OR5L2
OR8H2	OR5D16
OR8H2	OR5I1
OR8H2	OR5F1
OR8H2	OR8I2
OR8I2	OR5D3P
OR8I2	OR5D13
OR8I2	OR5D14
OR8I2	OR5L1
OR8I2	OR5D18
OR8I2	OR5L2
OR8I2	OR5D16
OR8I2	OR5I1
OR8I2	OR5F1
OR5F1	OR5D3P
OR5F1	OR5D13
OR5F1	OR5D14
OR5F1	OR5L1
OR5F1	OR5D18
OR5F1	OR5L2
OR5F1	OR5D16
OR5F1	OR5I1
OR5D13	OR5D3P
OR5D13	OR5D14
OR5D13	OR5D16
OR5D13	OR5L2
OR5D13	OR5L1
OR5D13	OR5D18
OR5D13	OR5I1
OR5D3P	OR5D14
OR5D3P	OR5D16
OR5D3P	OR5L2
OR5D3P	OR5L1
OR5D3P	OR5D18
OR5D3P	OR5I1
OR5D18	OR5D14
OR5D18	OR5L1
OR5D18	OR5D16
OR5D18	OR5L2
OR5D18	OR5I1
OR5D16	OR5D14
OR5D16	OR5L1
OR5D16	OR5L2
OR5D16	OR5I1
OR5I1	OR5D14
OR5I1	OR5L1
OR5I1	OR5L2
OR5L1	OR5D14
OR5L1	OR5L2
OR5L2	OR5D14
OR5AC2	OR5AC1
OR5AC2	OR5H6
OR5AC2	OR5H15
OR5AC2	OR5H1
OR5AC2	OR5H8
OR5AC2	OR5H2
OR5AC2	OR5H14
OR5AC2	OR5K1
OR5AC2	OR5K3
OR5AC2	OR5K4
OR5AC2	OR5K2
OR5AC1	OR5H1
OR5AC1	OR5H14
OR5AC1	OR5H15
OR5AC1	OR5H6
OR5AC1	OR5H2
OR5AC1	OR5K4
OR5AC1	OR5K3
OR5AC1	OR5K1
OR5AC1	OR5K2
OR5H8	OR5H1
OR5H8	OR5H14
OR5H8	OR5H15
OR5H8	OR5H6
OR5H8	OR5H2
OR5H8	OR5K4
OR5H8	OR5K3
OR5H8	OR5K1
OR5H8	OR5K2
OR5H1	OR5H15
OR5H1	OR5H6
OR5H1	OR5H14
OR5H1	OR5H2
OR5H1	OR5K1
OR5H1	OR5K3
OR5H1	OR5K4
OR5H1	OR5K2
OR5H15	OR5H14
OR5H15	OR5H6
OR5H15	OR5H2
OR5H15	OR5K1
OR5H15	OR5K3
OR5H15	OR5K4
OR5H15	OR5K2
OR5H14	OR5H6
OR5H14	OR5H2
OR5H14	OR5K1
OR5H14	OR5K3
OR5H14	OR5K4
OR5H14	OR5K2
OR5H6	OR5H2
OR5H6	OR5K1
OR5H6	OR5K3
OR5H6	OR5K4
OR5H6	OR5K2
OR5H2	OR5K1
OR5H2	OR5K3
OR5H2	OR5K4
OR5H2	OR5K2
OR5K3	OR5K4
OR5K3	OR5K1
OR5K3	OR5K2
OR5K4	OR5K1
OR5K4	OR5K2
OR5K1	OR5K2
OR5B12	OR5AR1
OR5B12	OR5AK2
OR5B12	OR5B17
OR5B12	OR5B3
OR5B12	OR5B2
OR5B12	OR5B21
OR5B12	OR5AK3P
OR5B3	OR5AR1
OR5B3	OR5AK2
OR5B3	OR5B17
OR5B3	OR5B2
OR5B3	OR5B21
OR5B3	OR5AK3P
OR5B21	OR5AR1
OR5B21	OR5AK2
OR5B21	OR5B17
OR5B21	OR5B2
OR5B21	OR5AK3P
OR5B17	OR5AR1
OR5B17	OR5AK2
OR5B17	OR5B2
OR5B17	OR5AK3P
OR5B2	OR5AR1
OR5B2	OR5AK2
OR5B2	OR5AK3P
OR5AK3P	OR5AR1
OR5AK3P	OR5AK2
OR5AK2	OR5AR1
IDI2	IDI1
AL512428.1	RIPOR2
PRSS3	PRSS2
PRSS1	PRSS2
HTR3C	HTR3D
CHRNA7	CHRFAM7A
GANC	AC012651.1
IL2RG	AL590764.2
AL162231.3	IL11RA
AKR1C3	AKR1C1
OR10G3	OR10G2
OR10G3	OR10G7
OR10G3	OR10G8
OR10G3	OR10G4
OR10G3	OR10G9
OR10G3	OR10S1
OR10G3	OR10D3
OR10G3	OR10G6
OR2Z1	OR13J1
OR2Z1	OR2S2
OR2Z1	OR13C4
OR2Z1	OR13C3
OR2Z1	OR13C8
OR2Z1	OR13C5
OR2Z1	OR13C2
OR2Z1	OR13C9
OR2Z1	OR13D1
OR2Z1	OR2K2
OR2Z1	OR10AD1
OR2Z1	OR2D2
OR2Z1	OR2D3
OR2Z1	OR2L13
OR2Z1	OR2L2
OR2Z1	OR2L5
OR2Z1	OR2L8
OR2Z1	OR2L3
OR2Z1	OR2AK2
OR2Z1	OR2AJ1
OR2Z1	OR2AE1
OR2Z1	OR13H1
OR2Z1	OR13C7
OR2Z1	OR2T10
OR2Z1	OR2T3
OR2Z1	OR2T34
OR2Z1	OR2T4
OR2Z1	OR2T29
OR2Z1	OR2T5
OR2Z1	OR2T35
OR2Z1	OR2T2
OR2Z1	OR2T27
OR2Z1	OR2T11
OR2Z1	OR2T1
OR2Z1	OR2T6
OR2Z1	OR2M4
OR2Z1	OR2V2
OR2Z1	OR2T12
OR2Z1	OR2T8
OR2Z1	OR2M7
OR2Z1	OR2M2
OR2Z1	OR2M3
OR2Z1	OR2T33
OR2Z1	OR2V1
OR2Z1	OR2M5
OR2Z1	OR2AG1
OR2Z1	OR2AG2
OR2T12	OR13J1
OR2T12	OR2S2
OR2T12	OR13C4
OR2T12	OR13C3
OR2T12	OR13C8
OR2T12	OR13C5
OR2T12	OR13C2
OR2T12	OR13C9
OR2T12	OR13D1
OR2T12	OR2K2
OR2T12	OR13H1
OR2T12	OR2AG2
OR2T12	OR2AG1
OR2T12	OR2D2
OR2T12	OR2D3
OR2T12	OR10AD1
OR2T12	OR2AE1
OR2T12	OR2V1
OR2T12	OR2V2
OR2T12	OR2T8
OR2T12	OR2AJ1
OR2T12	OR2L8
OR2T12	OR2AK2
OR2T12	OR2L5
OR2T12	OR2L2
OR2T12	OR2L3
OR2T12	OR2L13
OR2T12	OR2M5
OR2T12	OR2M2
OR2T12	OR2M3
OR2T12	OR2M4
OR2T12	OR2T33
OR2T12	OR13C7
OR2T12	OR2T10
OR2T12	OR2T3
OR2T12	OR2T34
OR2T12	OR2T4
OR2T12	OR2T29
OR2T12	OR2T5
OR2T12	OR2T35
OR2T12	OR2T2
OR2T12	OR2T27
OR2T12	OR2T11
OR2T12	OR2T1
OR2T12	OR2T6
OR2T12	OR2M7
OR2T33	OR13J1
OR2T33	OR2S2
OR2T33	OR13C4
OR2T33	OR13C3
OR2T33	OR13C8
OR2T33	OR13C5
OR2T33	OR13C2
OR2T33	OR13C9
OR2T33	OR13D1
OR2T33	OR2K2
OR2T33	OR13H1
OR2T33	OR2AG2
OR2T33	OR2AG1
OR2T33	OR2D2
OR2T33	OR2D3
OR2T33	OR10AD1
OR2T33	OR2AE1
OR2T33	OR2V1
OR2T33	OR2V2
OR2T33	OR2T8
OR2T33	OR2AJ1
OR2T33	OR2L8
OR2T33	OR2AK2
OR2T33	OR2L5
OR2T33	OR2L2
OR2T33	OR2L3
OR2T33	OR2L13
OR2T33	OR2M5
OR2T33	OR2M2
OR2T33	OR2M3
OR2T33	OR2M4
OR2T33	OR13C7
OR2T33	OR2T10
OR2T33	OR2T3
OR2T33	OR2T34
OR2T33	OR2T4
OR2T33	OR2T29
OR2T33	OR2T5
OR2T33	OR2T35
OR2T33	OR2T2
OR2T33	OR2T27
OR2T33	OR2T11
OR2T33	OR2T1
OR2T33	OR2T6
OR2T33	OR2M7
OR2T8	OR13J1
OR2T8	OR2S2
OR2T8	OR13C4
OR2T8	OR13C3
OR2T8	OR13C8
OR2T8	OR13C5
OR2T8	OR13C2
OR2T8	OR13C9
OR2T8	OR13D1
OR2T8	OR2K2
OR2T8	OR13H1
OR2T8	OR2AG2
OR2T8	OR2AG1
OR2T8	OR2D2
OR2T8	OR2D3
OR2T8	OR10AD1
OR2T8	OR2AE1
OR2T8	OR2V1
OR2T8	OR2V2
OR2T8	OR2L13
OR2T8	OR2L2
OR2T8	OR2L5
OR2T8	OR2L8
OR2T8	OR2L3
OR2T8	OR2AK2
OR2T8	OR2AJ1
OR2T8	OR13C7
OR2T8	OR2T10
OR2T8	OR2T3
OR2T8	OR2T34
OR2T8	OR2T4
OR2T8	OR2T29
OR2T8	OR2T5
OR2T8	OR2T35
OR2T8	OR2T2
OR2T8	OR2T27
OR2T8	OR2T11
OR2T8	OR2T1
OR2T8	OR2T6
OR2T8	OR2M4
OR2T8	OR2M7
OR2T8	OR2M2
OR2T8	OR2M3
OR2T8	OR2M5
OR2M7	OR13J1
OR2M7	OR2S2
OR2M7	OR13C4
OR2M7	OR13C3
OR2M7	OR13C8
OR2M7	OR13C5
OR2M7	OR13C2
OR2M7	OR13C9
OR2M7	OR13D1
OR2M7	OR2K2
OR2M7	OR13H1
OR2M7	OR2AG2
OR2M7	OR2AG1
OR2M7	OR2D2
OR2M7	OR2D3
OR2M7	OR10AD1
OR2M7	OR2AE1
OR2M7	OR2V1
OR2M7	OR2V2
OR2M7	OR2AJ1
OR2M7	OR2L8
OR2M7	OR2AK2
OR2M7	OR2L5
OR2M7	OR2L2
OR2M7	OR2L3
OR2M7	OR2L13
OR2M7	OR2M5
OR2M7	OR2M2
OR2M7	OR2M3
OR2M7	OR2M4
OR2M7	OR13C7
OR2M7	OR2T10
OR2M7	OR2T3
OR2M7	OR2T34
OR2M7	OR2T4
OR2M7	OR2T29
OR2M7	OR2T5
OR2M7	OR2T35
OR2M7	OR2T2
OR2M7	OR2T27
OR2M7	OR2T11
OR2M7	OR2T1
OR2M7	OR2T6
OR2M3	OR13J1
OR2M3	OR2S2
OR2M3	OR13C4
OR2M3	OR13C3
OR2M3	OR13C8
OR2M3	OR13C5
OR2M3	OR13C2
OR2M3	OR13C9
OR2M3	OR13D1
OR2M3	OR2K2
OR2M3	OR13H1
OR2M3	OR2AG2
OR2M3	OR2AG1
OR2M3	OR2D2
OR2M3	OR2D3
OR2M3	OR10AD1
OR2M3	OR2AE1
OR2M3	OR2V1
OR2M3	OR2V2
OR2M3	OR2AJ1
OR2M3	OR2L8
OR2M3	OR2AK2
OR2M3	OR2L5
OR2M3	OR2L2
OR2M3	OR2L3
OR2M3	OR2L13
OR2M3	OR2M5
OR2M3	OR2M2
OR2M3	OR13C7
OR2M3	OR2T10
OR2M3	OR2T3
OR2M3	OR2T34
OR2M3	OR2T4
OR2M3	OR2T29
OR2M3	OR2T5
OR2M3	OR2T35
OR2M3	OR2T2
OR2M3	OR2T27
OR2M3	OR2T11
OR2M3	OR2T1
OR2M3	OR2T6
OR2M3	OR2M4
OR2M2	OR13J1
OR2M2	OR2S2
OR2M2	OR13C4
OR2M2	OR13C3
OR2M2	OR13C8
OR2M2	OR13C5
OR2M2	OR13C2
OR2M2	OR13C9
OR2M2	OR13D1
OR2M2	OR2K2
OR2M2	OR13H1
OR2M2	OR2AG2
OR2M2	OR2AG1
OR2M2	OR2D2
OR2M2	OR2D3
OR2M2	OR10AD1
OR2M2	OR2AE1
OR2M2	OR2V1
OR2M2	OR2V2
OR2M2	OR2AJ1
OR2M2	OR2L8
OR2M2	OR2AK2
OR2M2	OR2L5
OR2M2	OR2L2
OR2M2	OR2L3
OR2M2	OR2L13
OR2M2	OR2M5
OR2M2	OR13C7
OR2M2	OR2T10
OR2M2	OR2T3
OR2M2	OR2T34
OR2M2	OR2T4
OR2M2	OR2T29
OR2M2	OR2T5
OR2M2	OR2T35
OR2M2	OR2T2
OR2M2	OR2T27
OR2M2	OR2T11
OR2M2	OR2T1
OR2M2	OR2T6
OR2M2	OR2M4
OR2M5	OR13J1
OR2M5	OR2S2
OR2M5	OR13C4
OR2M5	OR13C3
OR2M5	OR13C8
OR2M5	OR13C5
OR2M5	OR13C2
OR2M5	OR13C9
OR2M5	OR13D1
OR2M5	OR2K2
OR2M5	OR13H1
OR2M5	OR2AG2
OR2M5	OR2AG1
OR2M5	OR2D2
OR2M5	OR2D3
OR2M5	OR10AD1
OR2M5	OR2AE1
OR2M5	OR2V1
OR2M5	OR2V2
OR2M5	OR2AJ1
OR2M5	OR2L8
OR2M5	OR2AK2
OR2M5	OR2L5
OR2M5	OR2L2
OR2M5	OR2L3
OR2M5	OR2L13
OR2M5	OR13C7
OR2M5	OR2T10
OR2M5	OR2T3
OR2M5	OR2T34
OR2M5	OR2T4
OR2M5	OR2T29
OR2M5	OR2T5
OR2M5	OR2T35
OR2M5	OR2T2
OR2M5	OR2T27
OR2M5	OR2T11
OR2M5	OR2T1
OR2M5	OR2T6
OR2M5	OR2M4
OR2M4	OR13J1
OR2M4	OR2S2
OR2M4	OR13C4
OR2M4	OR13C3
OR2M4	OR13C8
OR2M4	OR13C5
OR2M4	OR13C2
OR2M4	OR13C9
OR2M4	OR13D1
OR2M4	OR2K2
OR2M4	OR13H1
OR2M4	OR2AG2
OR2M4	OR2AG1
OR2M4	OR2D2
OR2M4	OR2D3
OR2M4	OR10AD1
OR2M4	OR2AE1
OR2M4	OR2V1
OR2M4	OR2V2
OR2M4	OR2AJ1
OR2M4	OR2L8
OR2M4	OR2AK2
OR2M4	OR2L5
OR2M4	OR2L2
OR2M4	OR2L3
OR2M4	OR2L13
OR2M4	OR13C7
OR2M4	OR2T10
OR2M4	OR2T3
OR2M4	OR2T34
OR2M4	OR2T4
OR2M4	OR2T29
OR2M4	OR2T5
OR2M4	OR2T35
OR2M4	OR2T2
OR2M4	OR2T27
OR2M4	OR2T11
OR2M4	OR2T1
OR2M4	OR2T6
OR2V1	OR13J1
OR2V1	OR2S2
OR2V1	OR13C4
OR2V1	OR13C3
OR2V1	OR13C8
OR2V1	OR13C5
OR2V1	OR13C2
OR2V1	OR13C9
OR2V1	OR13D1
OR2V1	OR2K2
OR2V1	OR13H1
OR2V1	OR2AG2
OR2V1	OR2AG1
OR2V1	OR2D2
OR2V1	OR2D3
OR2V1	OR10AD1
OR2V1	OR2AE1
OR2V1	OR2L13
OR2V1	OR2L2
OR2V1	OR2L5
OR2V1	OR2L8
OR2V1	OR2L3
OR2V1	OR2AK2
OR2V1	OR2AJ1
OR2V1	OR13C7
OR2V1	OR2T10
OR2V1	OR2T3
OR2V1	OR2T34
OR2V1	OR2T4
OR2V1	OR2T29
OR2V1	OR2T5
OR2V1	OR2T35
OR2V1	OR2T2
OR2V1	OR2T27
OR2V1	OR2T11
OR2V1	OR2T1
OR2V1	OR2T6
OR2V1	OR2V2
OR2V2	OR13J1
OR2V2	OR2S2
OR2V2	OR13C4
OR2V2	OR13C3
OR2V2	OR13C8
OR2V2	OR13C5
OR2V2	OR13C2
OR2V2	OR13C9
OR2V2	OR13D1
OR2V2	OR2K2
OR2V2	OR13H1
OR2V2	OR2AG2
OR2V2	OR2AG1
OR2V2	OR2D2
OR2V2	OR2D3
OR2V2	OR10AD1
OR2V2	OR2AE1
OR2V2	OR2L13
OR2V2	OR2L2
OR2V2	OR2L5
OR2V2	OR2L8
OR2V2	OR2L3
OR2V2	OR2AK2
OR2V2	OR2AJ1
OR2V2	OR13C7
OR2V2	OR2T10
OR2V2	OR2T3
OR2V2	OR2T34
OR2V2	OR2T4
OR2V2	OR2T29
OR2V2	OR2T5
OR2V2	OR2T35
OR2V2	OR2T2
OR2V2	OR2T27
OR2V2	OR2T11
OR2V2	OR2T1
OR2V2	OR2T6
OR2AG2	OR13J1
OR2AG2	OR2S2
OR2AG2	OR13C4
OR2AG2	OR13C3
OR2AG2	OR13C8
OR2AG2	OR13C5
OR2AG2	OR13C2
OR2AG2	OR13C9
OR2AG2	OR13D1
OR2AG2	OR2K2
OR2AG2	OR13H1
OR2AG2	OR10AD1
OR2AG2	OR2D2
OR2AG2	OR2D3
OR2AG2	OR2L13
OR2AG2	OR2L2
OR2AG2	OR2L5
OR2AG2	OR2L8
OR2AG2	OR2L3
OR2AG2	OR2AK2
OR2AG2	OR2AJ1
OR2AG2	OR2AE1
OR2AG2	OR13C7
OR2AG2	OR2T10
OR2AG2	OR2T3
OR2AG2	OR2T34
OR2AG2	OR2T4
OR2AG2	OR2T29
OR2AG2	OR2T5
OR2AG2	OR2T35
OR2AG2	OR2T2
OR2AG2	OR2T27
OR2AG2	OR2T11
OR2AG2	OR2T1
OR2AG2	OR2T6
OR2AG2	OR2AG1
OR2AG1	OR13J1
OR2AG1	OR2S2
OR2AG1	OR13C4
OR2AG1	OR13C3
OR2AG1	OR13C8
OR2AG1	OR13C5
OR2AG1	OR13C2
OR2AG1	OR13C9
OR2AG1	OR13D1
OR2AG1	OR2K2
OR2AG1	OR13H1
OR2AG1	OR10AD1
OR2AG1	OR2D2
OR2AG1	OR2D3
OR2AG1	OR2L13
OR2AG1	OR2L2
OR2AG1	OR2L5
OR2AG1	OR2L8
OR2AG1	OR2L3
OR2AG1	OR2AK2
OR2AG1	OR2AJ1
OR2AG1	OR2AE1
OR2AG1	OR13C7
OR2AG1	OR2T10
OR2AG1	OR2T3
OR2AG1	OR2T34
OR2AG1	OR2T4
OR2AG1	OR2T29
OR2AG1	OR2T5
OR2AG1	OR2T35
OR2AG1	OR2T2
OR2AG1	OR2T27
OR2AG1	OR2T11
OR2AG1	OR2T1
OR2AG1	OR2T6
OR2T10	OR13J1
OR2T10	OR2S2
OR2T10	OR13C4
OR2T10	OR13C3
OR2T10	OR13C8
OR2T10	OR13C5
OR2T10	OR13C2
OR2T10	OR13C9
OR2T10	OR13D1
OR2T10	OR2K2
OR2T10	OR13H1
OR2T10	OR2D2
